date3,m_infotech
2022-09-15,178.56957617802405
2022-09-16,177.75866457241685
2022-09-19,178.05391920858355
2022-09-20,175.2322224716642
2022-09-21,173.20640105631813
2022-09-22,168.9771751859295
2022-09-23,166.4059681109528
2022-09-26,164.75700507946868
2022-09-27,165.70482423412267
2022-09-28,168.883562002609
2022-09-29,165.16934330783673
2022-09-30,162.7697337848037
2022-10-03,167.95650507798837
2022-10-04,174.12796359275703
2022-10-05,174.0117442287616
2022-10-06,172.22628268910879
2022-10-07,165.1254664036765
2022-10-10,160.87810225984944
2022-10-11,157.4520845697887
2022-10-12,156.60974381574943
2022-10-13,159.69731394924335
2022-10-14,154.45670611822783
2022-10-17,158.6608529731409
2022-10-18,161.16413005430306
2022-10-19,160.0565812125135
2022-10-20,160.09629389065415
2022-10-21,164.44917946431175
2022-10-24,166.23705983517775
2022-10-25,170.05685669628542
2022-10-26,169.66815335003298
2022-10-27,170.60512885762685
2022-10-28,175.69490886802103
2022-10-31,174.41508360051398
2022-11-01,173.39703494399342
2022-11-02,167.03629833904665
2022-11-03,164.33648002681448
2022-11-04,166.10785223832772
2022-11-07,168.2237373608262
2022-11-08,171.3915073764858
2022-11-09,168.20493799181128
2022-11-10,184.15248877966582
2022-11-11,187.33775544522413
2022-11-14,185.10430912473308
2022-11-15,188.9723632015399
2022-11-16,185.15768337249756
2022-11-17,183.48062741578514
2022-11-18,183.90483349472728
2022-11-21,182.5333367390419
2022-11-22,185.9892682459817
2022-11-23,187.54628884614402
2022-11-25,187.0170541450159
2022-11-28,183.81304047712638
2022-11-29,182.47969203208808
2022-11-30,191.09168673273342
2022-12-01,191.9840113511726
2022-12-02,190.69705701230177
2022-12-05,186.473517602949
2022-12-06,182.93301926797895
2022-12-07,182.60219687846168
2022-12-08,185.91834613458434
2022-12-09,184.6772342938096
2022-12-12,188.13735576174153
2022-12-13,191.4161124727619
2022-12-14,189.84848002533414
2022-12-15,182.94724593945404
2022-12-16,180.86349658112027
2022-12-19,178.70423076401894
2022-12-20,179.01207254893745
2022-12-21,182.65124757965998
2022-12-22,177.75245024552987
2022-12-23,177.98256133919332
2022-12-27,176.40177511813036
2022-12-28,173.88409941943723
2022-12-29,178.47276619299134
2022-12-30,177.91782188415527
2023-01-03,176.9667016214399
2023-01-04,179.11683879681487
2023-01-05,174.53371010965375
2023-01-06,179.4708843800559
2023-01-09,181.77674381768526
2023-01-10,182.8197484087588
2023-01-11,186.0882340046897
2023-01-12,187.3854906736915
2023-01-13,188.0285101648587
2023-01-17,188.76045762247114
2023-01-18,187.00005492879384
2023-01-19,183.1198205663197
2023-01-20,188.19920279374765
2023-01-23,193.03519287394053
2023-01-24,191.46808454883632
2023-01-25,191.36076300891477
2023-01-26,194.33988188273872
2023-01-27,194.05380764292246
2023-01-30,190.4992024435926
2023-01-31,194.25683844267434
2023-02-01,200.6461323553057
2023-02-02,204.35180057696442
2023-02-03,200.18955529625737
2023-02-06,197.80830154134267
2023-02-07,201.9682740168785
2023-02-08,199.21197253554615
2023-02-09,199.13444013737922
2023-02-10,197.51443962552653
2023-02-13,200.3053538763701
2023-02-14,201.65438942411052
2023-02-15,203.58935561108945
2023-02-16,199.1007428525099
2023-02-17,196.9704337902923
2023-02-21,192.0182387508563
2023-02-22,191.82452361263447
2023-02-23,194.72012599546517
2023-02-24,191.0241231064298
2023-02-27,192.24520592191325
2023-02-28,192.60876466267143
2023-03-01,192.50689513647734
2023-03-02,194.30153123656316
2023-03-03,197.7169515979824
2023-03-06,197.43139434928324
2023-03-07,195.3024563433519
2023-03-08,197.37088631871922
2023-03-09,193.8106962887209
2023-03-10,189.61140987054625
2023-03-13,189.7235253462151
2023-03-14,193.81097494666255
2023-03-15,191.0158686709048
2023-03-16,195.60493951769018
2023-03-17,193.2962906396211
2023-03-20,195.34489375441822
2023-03-21,197.87651101866766
2023-03-22,194.59613657709377
2023-03-23,197.81658218156045
2023-03-24,196.72942883221071
2023-03-27,196.30068468691698
2023-03-28,195.07631568054654
2023-03-29,199.49989962221971
2023-03-30,201.9296686827247
2023-03-31,205.38512106084113
2023-04-03,203.8814854693057
2023-04-04,201.92082060628863
2023-04-05,198.6993727185833
2023-04-06,198.5433772072863
2023-04-10,200.4479531245445
2023-04-11,200.05634398958577
2023-04-12,198.73335472505485
2023-04-13,201.8746779854618
2023-04-14,200.75981930120668
2023-04-17,201.72275605842248
2023-04-18,202.1225647285803
2023-04-19,200.13577542376163
2023-04-20,199.78037493976194
2023-04-21,199.74740871030892
2023-04-24,199.35127843315922
2023-04-25,193.95669549970484
2023-04-26,192.51578659797784
2023-04-27,195.9093684011431
2023-04-28,197.41067433713087
2023-05-01,198.18635542001297
2023-05-02,194.82564235801127
2023-05-03,193.877376940713
2023-05-04,192.3691167831421
2023-05-05,194.12050706948807
2023-05-08,194.31633285977946
2023-05-09,192.71168065426954
2023-05-10,195.4085786591715
2023-05-11,194.0616217371243
2023-05-12,195.40687599466807
2023-05-15,198.2615000596687
2023-05-16,197.08289223286644
2023-05-17,200.46204490092262
2023-05-18,205.25271252020082
2023-05-19,204.73969527856627
2023-05-22,206.04822278378614
2023-05-23,202.34838094284285
2023-05-24,200.054081418621
2023-05-25,207.70186271952159
2023-05-26,214.22838127079294
2023-05-30,215.14030237340216
2023-05-31,212.80994099289623
2023-06-01,214.4678779573583
2023-06-02,215.94300946192956
2023-06-05,214.27239758221071
2023-06-06,214.38708785042834
2023-06-07,211.90397155818656
2023-06-08,213.689353188472
2023-06-09,214.02773804451104
2023-06-12,219.51521227253016
2023-06-13,221.42013353376245
2023-06-14,222.24385970386106
2023-06-15,223.7023436702899
2023-06-16,222.09194826723925
2023-06-20,220.07367134094238
2023-06-21,217.04404346978487
2023-06-22,217.5849777904909
2023-06-23,214.7549991038308
2023-06-26,214.8846861711189
2023-06-27,219.81134915707716
2023-06-28,219.57671441604842
2023-06-29,220.84801488847876
2023-06-30,224.05466990684394
2023-07-03,223.82710937955486
2023-07-05,221.7478378637513
2023-07-06,219.93060134773825
2023-07-07,219.88578198561027
2023-07-10,224.21216725591404
2023-07-11,224.6140731412973
2023-07-12,226.7930696117344
2023-07-13,230.05314710246984
2023-07-14,228.9661104857032
2023-07-17,233.1913001786417
2023-07-18,233.87350327221316
2023-07-19,232.99051979406556
2023-07-20,227.57395647532906
2023-07-21,224.5036667621497
2023-07-24,228.37696163689913
2023-07-25,231.05014049473093
2023-07-26,227.849236303301
2023-07-27,228.02606263801232
2023-07-28,230.3742955905288
2023-07-31,232.01704133446538
2023-08-01,231.82778688686997
2023-08-02,224.3442783355713
2023-08-03,224.3948502327079
2023-08-04,222.43149455625618
