date1,m_industrial,m_financials,m_infotech,m_healthc,m_consumerd
2020-03-09,101.48672548929852,92.56560944839262,108.76726440885174,148.00349739619665,206.73542857619952
2020-03-10,107.49577609697978,97.81761541500896,114.69796286056292,153.7107156420511,214.6365692390586
2020-03-11,101.76690864562988,92.53773998878373,108.42047465025487,146.87854200696188,198.7678665125145
2020-03-12,91.27142634656694,83.81219057298043,97.25342978292436,135.51970221504334,176.10547278062353
2020-03-13,97.90325232346852,92.30315543564272,107.08111942348197,144.63683512854195,182.8546919552785
2020-03-16,86.1108689043257,79.8301765616511,93.01831009138876,129.33872020055378,153.87950204453378
2020-03-17,90.04027851422627,84.6871927086736,99.9435724215721,136.49488113040016,155.558250193326
2020-03-18,83.53514768017664,77.30786679496228,92.30465113938745,130.83642850603377,144.75344404184594
2020-03-19,82.39745948121355,78.68866785479264,95.2449548351231,131.2398909311446,155.84724230136513
2020-03-20,78.12849529369457,75.97418472800456,91.7382515295228,124.86017255934458,144.55741015020408
2020-03-23,75.1339003975327,71.37962033043445,91.01490714656772,119.50964755103702,141.70554089096356
2020-03-24,83.73515580151532,80.91482096658626,100.18231127867058,129.42410296485536,162.5388789896695
2020-03-25,87.7295179882565,83.07665283579222,100.15802198381566,131.9834741410755,172.75410023275413
2020-03-26,93.80673059257302,88.83282366604872,107.97180668275747,140.9706390168932,177.52775036613895
2020-03-27,89.82356949110289,86.116315102913,102.23588626064472,137.2692948750087,169.54450128663262
2020-03-30,91.47984665793342,88.73403790970923,106.51863863930774,143.32549367632186,168.99555964739818
2020-03-31,90.02624755292325,85.87551271411735,104.44034537984363,142.81771145169697,164.8959394221036
2020-04-01,85.55852116765203,81.13515315928929,98.847669715312,136.67826991611057,155.4119139752298
2020-04-02,87.00359698888418,83.22855625018268,99.79040955785496,140.25359521593367,154.76291649746446
2020-04-03,85.55445113053193,82.1511528592714,97.67137390819948,137.8295533013722,152.04381616610402
2020-04-06,91.76941040399912,89.18542726946549,106.827389475125,147.4766464687529,170.2109567984095
2020-04-07,91.96067897693533,89.03283052041498,106.37329124336812,146.37110513354105,172.92026639434528
2020-04-08,95.35873864148114,92.42559764083002,110.3628314431034,152.83593483576698,180.70581249920824
2020-04-09,97.09602787687972,95.90565809733432,110.93152676767376,153.4113827962724,184.0855932415656
2020-04-13,94.171823372712,92.77051335321346,110.54577730662788,151.68128882514105,179.65493035766315
2020-04-14,96.37541803153786,94.34184276553948,115.24566804117232,156.29747095562163,186.380859375
2020-04-15,93.71049785614014,90.98631629137924,112.46156730936536,154.61927768162317,180.78391774195543
2020-04-16,93.21669721603394,90.90600679290128,113.11462961737789,158.16011555989584,181.41291961130105
2020-04-17,97.57651133150668,94.6839615727814,116.08795970233518,162.5826483983842,189.3348400277912
2020-04-20,94.8645991892428,93.00423640936194,114.6773637088377,161.47437110779777,185.0418903422805
2020-04-21,92.38631872228676,89.84247384272831,109.24251150729052,155.75720599341014,180.44690518109303
2020-04-22,93.87439837326876,91.70259453545154,113.73242906314223,158.5157689896841,185.4871416991612
2020-04-23,94.2443458582904,90.94482270093032,113.38055899605824,159.14057050432478,183.97547762348967
2020-04-24,95.16964962675765,92.17638672573466,114.89549904438988,161.3604086618575,188.47468638869952
2020-04-27,97.70196829615412,95.29513371830257,117.18882946469893,163.92813591730027,194.32490161679823
2020-04-28,99.70387652113632,95.52006758434672,117.16832451322186,160.07300567626953,198.7467082221553
2020-04-29,102.01993153546309,98.58871567417198,123.09858322143556,162.8897871895442,203.34468920725695
2020-04-30,99.84153479498788,96.211464895329,120.87470460293898,161.61437677958654,198.0167585318943
2020-05-01,97.0255715782578,93.57567974547266,116.2298745254972,158.0974682247828,193.39288334576588
2020-05-04,96.23709578127476,93.58683387998124,117.57230807062405,158.8876826573932,193.92828066843865
2020-05-05,96.80457385810648,95.352258695683,119.89425237854915,162.82791793157185,195.04952425326945
2020-05-06,95.6626397725698,93.64462901504946,121.02314596033808,162.208604767209,194.11709110691865
2020-05-07,96.74519578830616,96.55000608068116,122.88309401896464,164.04483298649865,194.7940677067019
2020-05-08,99.43133215002112,97.69647183888397,124.96331116690564,164.71085642254542,200.56142195215764
2020-05-11,98.51315185186026,97.51669560687644,125.3960129752088,167.82121014973475,198.4176663722632
2020-05-12,95.54941313975566,95.10500572097132,122.14830503890764,164.2808828202505,192.40468547029317
2020-05-13,93.14506637727892,93.395035179568,119.23693180084229,162.2978985952953,187.5868751777793
2020-05-14,94.51278645283467,95.0691236576564,120.67406379642772,163.55390621366956,190.3949079603519
2020-05-15,94.57933862789255,95.39951758989146,120.93334876957223,165.69433210766505,192.46979416541333
2020-05-18,100.20394997983364,99.27469955363745,125.3060952798644,168.46861011262925,205.44650103011224
2020-05-19,98.87056882961376,97.4091407816175,125.24595054227916,166.74785969749328,206.2320089969995
2020-05-20,100.41671245162551,99.17533429911438,128.23939024512447,168.43253105405776,207.6974884788945
2020-05-21,100.5830675202447,98.7012768194709,126.54374765993944,166.7932794813126,208.7229580069488
2020-05-22,100.49754919876924,99.05439668306164,126.87041732446473,168.14028823186482,210.27092262483995
2020-05-26,104.64794820063824,101.3057359440226,128.0866494961639,167.4655640314496,215.3043610284913
2020-05-27,107.999296884279,103.03011238742882,129.5760542883802,169.41007199363102,219.94043285441848
2020-05-28,107.24872992489787,103.0293473928747,129.48780059814453,171.84894254472522,214.73820886971816
2020-05-29,106.97326928216056,103.03080047016412,131.9645766215538,174.20289737459214,215.3648334089315
2020-06-01,107.2573308944702,104.12832390422552,132.60316018915887,173.7312449803428,216.92797470992463
2020-06-02,108.62623383547808,104.61302943968435,133.83999998178055,175.2721076238723,218.55401488969912
2020-06-03,112.41010458404952,107.15026797711008,135.7815836152034,174.4579743582105,225.6460964544764
2020-06-04,113.1541431401227,107.26266557397976,134.53012699867364,172.58644361344594,224.62159998911733
2020-06-05,116.86745398753398,110.49079682793416,138.38452830243466,175.05374408903575,230.22383265225392
2020-06-08,118.65129280090332,111.31165360732815,138.79552943670927,176.10344178336007,232.3614362680687
2020-06-09,116.0201187133789,109.98808678103164,137.49817348594095,173.30684698195685,227.59664828822295
2020-06-10,113.64851972219108,108.39202453720738,138.2593650817871,173.274203497266,224.829518723038
2020-06-11,106.12357460485924,100.7388680955054,129.86772885963097,163.66309429350355,209.9121823940637
2020-06-12,107.70979542345614,103.12575192518638,131.6357844907846,165.22862463148817,213.122904012788
2020-06-15,108.69109515886048,104.50915859114956,133.15300577078293,166.96350866650778,216.51819319095253
2020-06-16,110.81581160828874,105.96774895090452,135.87153908743787,169.71846818167066,223.1252044551777
2020-06-17,110.23568358292452,105.68300416435994,135.65739076528976,169.93056831662616,222.9056755371813
2020-06-18,109.83526447656992,105.78026896463314,136.2192352494197,169.41428671942816,219.928773871008
2020-06-19,108.75277744757165,105.21267165600412,135.53915781049585,171.46752996293324,217.3651227681142
2020-06-22,109.05676844313338,105.55005738432978,137.07465386746534,170.90437348683676,218.9439946480517
2020-06-23,108.86641749820194,105.66496493111194,137.10469132039086,171.81108246152365,219.48269780176992
2020-06-24,105.08154079076408,101.91344590254234,133.6561081729718,166.66851129985992,213.4040821093433
2020-06-25,106.22396661139824,104.67318757822817,135.28596001240746,168.2838277362642,213.761907037699
2020-06-26,104.7507121885145,101.2186875880604,133.11993070858628,166.36532500433543,209.9354259203065
2020-06-29,107.67611854140824,102.05680457639022,133.86105668366844,167.58508002568806,214.36282938831255
2020-06-30,108.75601272325258,103.83151456671702,136.8538113067399,171.57278972201877,216.5826911116546
2020-07-01,108.17105913162231,103.82725616911767,137.00036729271733,172.0169279915946,217.01322593329087
2020-07-02,109.1313742946934,103.8595935324548,137.77110835687438,173.56417651403518,217.42984133846355
2020-07-06,110.30288683401572,105.52480696288632,139.83016453928022,175.3598324760558,223.12697407884417
2020-07-07,108.34361624073338,104.3301894496864,138.03481682734704,174.14954117366247,219.17046762862296
2020-07-08,108.19722298029306,105.90813336573856,140.23280246222197,174.52150670308916,221.2975809978989
2020-07-09,106.15093915526931,104.36423188196102,140.98665398270336,174.47425603109693,218.55577849442105
2020-07-10,107.4305958361239,105.8782750653549,140.35581005153372,173.39425506289044,221.2152249048341
2020-07-13,107.60937773214803,104.93351341301286,136.6202680530833,172.80568103184777,218.6350993390353
2020-07-14,109.85189454619947,106.26501710649949,138.53121555385306,177.77516165233794,222.21997387004348
2020-07-15,112.42203956036954,108.3611454493563,139.82518248771552,181.2572052062504,228.35685416887392
2020-07-16,112.42433807012198,108.01395699004053,138.75802462848264,180.36510493263367,227.05733558366884
2020-07-17,113.11417118278708,108.55127724795274,140.56913570859538,183.7585218520392,226.57395507704533
2020-07-20,112.11877191388928,108.69801544807326,143.99502480919682,184.23063302418544,228.0896535099677
2020-07-21,113.50989877855456,109.3863596983359,142.93858583649592,184.17534511808364,227.9136240167438
2020-07-22,114.45704948579944,109.83242120877118,143.87399279181636,185.7128156177581,236.6677723200816
2020-07-23,114.35329446277105,109.04874025264256,142.11662560078636,184.67739338345,234.08824068645265
2020-07-24,113.41353435774109,108.50148117710168,139.77989028816793,182.54793353307812,235.7000730802428
2020-07-27,113.92272115398096,108.71233870277942,142.60354140267444,185.4486652253166,238.55882931655307
2020-07-28,113.03819646062078,107.42455787390053,140.20089676131064,183.5631939418732,234.3951807202033
2020-07-29,115.04292971379049,109.46928333228745,143.10354585789923,186.2882667117649,240.04495711596508
2020-07-30,114.16041312346589,108.14977491405648,143.7289664425067,185.48065503438315,240.51396848570624
2020-07-31,113.94509770419148,108.30033186791648,144.64070720103248,185.15679379115028,239.22983454758267
2020-08-03,114.66060370367929,108.39278417238047,146.47183886570716,187.09556307111467,238.2666239558526
2020-08-04,114.94475939467146,107.5333927181405,147.3691211244953,186.13634006560795,239.7208772515351
2020-08-05,116.92804078798036,109.01632478203572,148.40335390461024,187.50702185857864,240.79593204102423
2020-08-06,117.0620396201675,109.08440503939777,148.57496228858605,185.91095626165,242.4465684260962
2020-08-07,118.78097947868142,109.9175435455752,147.4233499925528,186.3077852763827,242.69679420399217
2020-08-10,120.99313537494557,109.18500575213363,146.45879930524683,184.8377859327528,244.5820988169256
2020-08-11,121.71194548220248,109.68964560602753,144.35249889430716,183.0287988602169,245.34354819891587
2020-08-12,122.3108079111254,109.87678441867024,147.27522934016898,186.27230462573823,248.91450191893668
2020-08-13,121.71207625157125,109.9182993929151,148.38385993331227,186.6466029939197,249.797239906383
2020-08-14,122.1210778468364,110.13062240708042,147.5540404817951,185.76447891053695,249.75964876390853
2020-08-17,121.80250465547716,110.08150605752436,148.60044705689842,187.00826617649625,253.25156950500772
2020-08-18,121.2852409208143,109.73491765411806,148.21265139508603,186.88772560301285,255.11705485829768
2020-08-19,120.9712748140902,109.2138780137183,147.8965134976515,186.29247233981175,253.1876103023313
2020-08-20,120.45387306728878,108.7754809554194,148.58823248165757,185.0381878595504,253.30976168614512
2020-08-21,120.76109865549448,108.26605842482876,148.06352265201397,184.89610301123724,256.0060532857787
2020-08-24,122.57309873684032,109.53540002796012,148.9914229521111,183.3344367193797,259.8489997341948
2020-08-25,122.37894203856185,109.76200814314292,150.1456081333445,185.22912806556337,258.7662692429884
2020-08-26,122.62794539735124,110.19158361999082,153.02213278813147,185.31220881144205,259.22016478484534
2020-08-27,123.14978234832353,111.3484412045546,151.5114477356868,185.6725529564752,259.8299977374527
2020-08-28,124.1582721761755,111.81260886662444,153.29499159286271,185.89320988125272,261.7464225247221
2020-08-31,123.02860653078234,110.83984759156134,153.10048137493987,187.49706816294835,259.9885831688935
2020-09-01,124.25751773731128,111.26394618397028,155.82912570327076,186.46818182203504,263.0960092814464
2020-09-02,126.09422928578144,113.00488132154436,158.7787800689242,191.23383357032895,265.81335809995545
2020-09-03,122.45786443916526,109.82714439445816,150.08675666353597,184.3318547748384,257.7662203626813
2020-09-04,122.39761237840396,108.63757999849992,147.30046169793428,182.5549436750866,253.95016292356092
2020-09-08,120.24823182337992,105.93159976475675,141.82856770415805,179.61520829276432,251.5779597354385
2020-09-09,122.43104526158926,107.68432877768932,145.3513409059439,183.506331716265,255.2926939388491
2020-09-10,120.63033776669889,105.770479820144,143.10009214771327,181.5139657126533,251.91589628075653
2020-09-11,122.24339684924564,105.93748189362002,142.55769759505543,181.70802125476652,253.6048090502901
2020-09-14,123.70146663768872,107.67698258413397,145.58573987590734,184.63125798058888,256.9243674908044
2020-09-15,123.97539895289653,107.272699315783,148.22282184771638,185.66406415000796,255.3282031563093
2020-09-16,124.83535595197937,108.00934796937754,146.52238796006387,184.9334388460432,258.5424320112984
2020-09-17,124.85350499282012,107.1351478469204,145.46312061708366,183.58444716438416,255.17200493362716
2020-09-18,123.29726679260666,106.91616262516506,143.9708950982165,182.5987870049855,250.6177525970171
2020-09-21,119.37386333620226,105.42793116771,143.72321416370903,180.0615605551099,244.9291220431058
2020-09-22,120.87655531393516,105.44025523226026,145.9121477212479,180.15912732623872,248.8645885395554
2020-09-23,118.61780419220796,103.40764184065269,142.42036685658923,177.32863704741948,242.48664071424952
2020-09-24,118.89918077314222,103.5814167479394,142.6808288204136,176.36694891490637,243.10768353264288
2020-09-25,120.73262321626818,104.90413881355607,145.8843541358834,180.19734334188797,245.26853645972488
2020-09-28,122.9444035968265,107.0807538099692,148.90845277416173,181.9825449292622,251.9151819067181
2020-09-29,122.07214474033664,106.65060609495136,149.451234789037,182.13349778311596,249.08268326633385
2020-09-30,121.65624320829237,107.40428565925276,149.6554517888311,184.6299271053738,252.39706304838072
2020-10-01,121.6205812144924,107.73508575600636,152.1531731335085,184.63847611442444,256.75374362153826
2020-10-02,122.73293783858016,107.74987528357708,149.6171649534311,183.0699553111243,255.71597827155637
2020-10-05,125.01786947250366,109.42630542164116,153.26598768091912,188.05097796424988,257.2012837787844
2020-10-06,123.95146396997812,108.35270458543803,152.1697231691275,186.2158529493544,253.68308602638965
2020-10-07,126.39118006422711,109.75587146382937,156.24480270271872,190.02962506006637,258.0852789428999
2020-10-08,127.63654721749796,111.18213367462158,156.97470484206926,191.21131792522613,262.1980146552032
2020-10-09,128.0226336169887,111.74432068139734,159.66769275380605,193.30148925478497,263.4734428333786
2020-10-12,128.76308376724654,112.85176502818793,161.7010739596922,194.8647983187721,265.3190305637863
2020-10-13,127.60900880195,111.99780517900494,161.81640075569723,194.38305047958616,265.83801843535224
2020-10-14,128.15979275832305,111.3970070691176,161.37593586765118,192.819351877485,263.0343577636863
2020-10-15,128.68042476757154,111.86124929240052,161.73785322103927,191.68876617673843,265.3851035855851
2020-10-16,129.01677828866082,112.1271750759071,161.89804460041557,193.06870758722695,262.8830331046626
2020-10-19,127.17744457399525,110.13699653786672,160.33999801749613,190.1578622091384,258.535147316051
2020-10-20,127.82980332503448,110.87275848925954,160.55434763609475,190.911924150255,262.551616938609
2020-10-21,126.6907732937787,110.93155151689557,159.02264243453297,190.389371690296,259.70285425546035
2020-10-22,127.30075310372015,111.79386805144834,158.82521783060102,195.2131873085385,258.302155116819
2020-10-23,128.08487000336518,112.01856169902103,159.89053713385738,196.02666543022036,262.29953792859925
2020-10-26,125.30107038085524,109.2598513348002,155.81071047996406,193.66621607825869,254.1559035193245
2020-10-27,122.8490159060504,107.98045463293371,154.94666949314856,193.594604613289,251.4138671227221
2020-10-28,119.59113975473352,104.87662895632462,149.79385725419914,186.65871409764367,245.167922082937
2020-10-29,121.24550579689644,105.20254671069938,152.39236470834533,185.66351587810212,246.111060403428
2020-10-30,121.00473740294171,104.64904942311033,149.91100123391223,184.62031540038092,243.2272497033173
2020-11-02,124.39503980327297,106.58746520566268,151.13395693764758,188.17204832652257,246.0518862256464
2020-11-03,128.05022518054858,108.6737761296017,153.7712352382603,192.01673035394575,252.2168612480164
2020-11-04,126.9630655597996,110.40853370075494,159.23350429534912,200.379307368445,257.04739540028123
2020-11-05,129.51400091841415,112.53659118061334,164.08156710952076,202.13808177766344,261.3744626854951
2020-11-06,130.15117386225108,111.9221223911769,165.52175161731776,203.3261902824281,259.7077165189779
2020-11-09,133.48614137237138,116.32773743213065,164.4213343235984,201.2383911647494,262.2929919890637
2020-11-10,135.24783679601308,116.5790470553116,160.45021603712394,199.6165179752168,263.6591379237625
2020-11-11,134.50363328005815,116.88769915406134,164.97100599488215,200.57463795798165,267.0379859456476
2020-11-12,132.98631941305624,114.87672782951677,162.85556589667476,200.74642605251736,261.69416836072816
2020-11-13,135.62682803901467,116.40827812947018,164.78633883462024,203.38947143251931,267.023084388589
2020-11-16,138.44540251912298,118.1486483829122,166.0210568299934,203.4169046613905,270.8271328458246
2020-11-17,137.77944932112823,117.73731125576396,166.24482251637016,201.8559372462924,268.9761929871901
2020-11-18,137.4777964256905,116.74862341813638,164.66416434387662,197.4983763467698,268.76695163294954
2020-11-19,138.1053782153774,117.32983026370196,167.43253098672895,197.30138845292348,267.900509906265
2020-11-20,136.76694649619026,116.59155329852037,166.83789115165595,197.24883898477705,265.2523660299913
2020-11-23,138.56158389271917,117.75737397099884,168.1567511202684,197.06424699510848,267.5838882698203
2020-11-24,140.67590453173662,120.40574222887066,169.11877918243408,195.85620307922363,270.2768402279548
2020-11-25,139.39488778243194,120.3353176788545,169.43801264976386,195.2951018772428,268.3956353169567
2020-11-27,139.2163890890173,120.30868468486088,171.69127622291222,197.77200138758096,269.37971912240084
2020-11-30,137.99973447902784,119.34450731143146,171.80783286023495,199.2631671542213,265.79891795032427
2020-12-01,138.30349532977954,121.14512215197928,172.94053637091793,200.8997029198541,268.34888908098327
2020-12-02,137.63652908479844,121.40808317694864,172.14535236358645,201.04959734659343,265.1359428369774
2020-12-03,137.79167144362992,121.76282184224732,172.6691537543909,200.9057464902363,268.7374457593234
2020-12-04,139.40769089879217,123.01527363145856,175.6190755901052,203.06655123877147,270.1260792894183
2020-12-07,138.62823192493337,122.81829091192972,176.6340115532946,201.49453365991985,270.5646518131472
2020-12-08,139.4577663009231,122.85194492340088,178.1306283580723,203.3482532198467,267.1432382835532
2020-12-09,139.36841730169348,121.92716953116404,174.37664244068202,201.2778805929517,269.5822707302165
2020-12-10,138.16081186243005,121.85175128721856,174.62758629357637,201.69713050600083,268.9255997099966
2020-12-11,138.6280591552322,121.0636365514406,174.7568055480274,200.42025021144323,268.1237103894072
2020-12-14,137.22115462535135,120.37522900272424,175.96917939541945,200.7280801288665,268.2863427108189
2020-12-15,139.21690381539835,122.04908921685018,177.87551491296114,202.9225912245493,271.73174976852704
2020-12-16,138.2394522847356,122.5754757196131,178.75214680628991,201.39239865257628,274.09153670185015
2020-12-17,138.89831254288956,123.535854500784,180.4422426650773,204.5302632346986,278.5975331360439
2020-12-18,139.32061569110766,122.96851117845992,181.5424685834059,205.30989471314444,278.80737383860463
2020-12-21,138.66881244247026,122.62539817917516,180.42718585569463,203.6589255711389,277.80090323934013
2020-12-22,138.06552157530913,122.1165463890828,182.25036863070812,203.69736562456404,277.1219714182728
2020-12-23,138.51693747494673,122.36670178426824,181.3752536916021,203.83720743088492,277.18026108111974
2020-12-24,138.87032305227743,123.05407983484405,182.28759893730503,204.3103641933865,278.6052453203021
2020-12-28,139.053910435857,123.53621936851825,181.9933433959733,203.8508272019644,278.19972446729554
2020-12-29,137.8567984426344,123.055965020623,180.30982430301492,204.28735493856763,277.33094663440056
2020-12-30,138.83989120174098,123.73951330319257,181.72484367996896,204.14144951956607,278.2369056017894
2020-12-31,139.67609493152514,125.54579585706684,182.96044375291515,206.28738342769563,278.1594234682479
2021-01-04,135.96258778185458,123.59118033127046,179.46406703208808,205.581731342134,273.0385767738774
2021-01-05,137.27324856938543,123.35521215788076,181.074609941511,207.5173912956601,274.4096875910489
2021-01-06,140.61731887508083,126.6230045506652,180.30272399845407,211.1565578097389,277.7354018643217
2021-01-07,141.824784472182,128.0396374447245,185.15590679111764,214.9174988156273,281.10901524885645
2021-01-08,141.45716163274403,128.27167130859806,186.8544948492477,216.7277636149573,282.0136954109624
2021-01-11,141.2275001165029,127.67536590468715,186.47866069736764,216.49204687088252,281.94919033770293
2021-01-12,142.68122844438295,128.25104894772383,186.06201996020417,214.37039611453105,283.1315771678709
2021-01-13,141.42842693586607,128.00097797286344,185.2425793747404,214.5395151168581,281.49811919230336
2021-01-14,141.6553775168754,126.21185602268704,185.7002148841744,213.3882702418736,281.3629259253448
2021-01-15,139.86308474154086,125.24295179608842,183.20760324108068,214.28720011029924,279.7760251603037
2021-01-19,140.51481518874297,125.90684047215422,186.37816434831765,215.6825279356941,284.2421692902187
2021-01-20,141.53635148744326,126.54768771856604,188.58387145711416,218.2661120399596,288.51363023721945
2021-01-21,140.80272875605402,125.4997029908946,188.9905645171208,216.63122552538675,291.7803951479354
2021-01-22,140.5620470046997,124.29998458271297,188.04421033432237,215.7386677908519,290.39970783017714
2021-01-25,139.6353117968585,123.37628729914276,187.75796367873008,216.5895675023397,289.3828838816229
2021-01-26,137.74080437582893,122.73938646450848,185.9090608055912,214.35585084037172,288.3185538345913
2021-01-27,134.3981178902291,119.48031301901374,179.78938775987768,206.99918315524147,280.9069178599232
2021-01-28,136.503967594456,121.69333584207884,183.0076743026278,210.9629557473319,284.93680568911
2021-01-29,133.88203303878373,119.4093517384059,178.3298052175721,209.9496202620249,278.7391175863878
2021-02-01,135.84631620871053,121.86425425301135,183.46780665952767,211.91372299194336,284.0721386783528
2021-02-02,138.0948794596904,124.69058963614452,187.14831736550403,214.2767261020721,288.4518164508748
2021-02-03,137.97204582111254,124.13102880665954,185.74937043261173,211.2470534188407,287.478398089139
2021-02-04,139.62963477985278,126.79084232491506,188.22320281925485,214.2283222259037,291.2979393185309
2021-02-05,140.47786532221613,127.05862702114482,188.20166110992432,214.2914053901793,295.98475600188635
2021-02-08,142.05823207545924,128.1216888293414,191.1015934730644,215.1459250071692,298.7329079969874
2021-02-09,142.3922858882595,128.0359016740826,191.79420956568933,215.4273140922425,298.1105656893748
2021-02-10,142.27339778075347,127.61496909235564,191.496022822252,215.81625360155863,298.61511856654903
2021-02-11,142.63280144253292,128.09832572937012,195.1571976675916,217.16947001502623,297.0752836983159
2021-02-12,143.4196127298716,128.70804551621558,197.01421270797505,219.6324223412408,296.8595411192696
2021-02-16,142.86673770079742,129.69974226347156,196.56804029265447,217.13271301511733,296.3316265142189
2021-02-17,142.49192544576283,129.57417028722628,194.9174017408001,217.06719967675588,298.3262459197134
2021-02-18,142.21616763037605,129.01205422844686,193.4368751155796,215.421805911594,299.2260196074
2021-02-19,144.61643208684148,129.70107061090604,195.05799202420815,213.8702411954365,300.7825189626442
2021-02-22,144.2636887833879,130.06972770959558,188.8423757553101,210.8136500101241,299.09049025121726
2021-02-23,144.63300751351022,130.57285821941537,188.0550140124648,210.3827372051421,299.80200204309426
2021-02-24,146.51207506334458,132.92526306904537,192.3390757005606,211.45906551300533,303.50879588217106
2021-02-25,143.724471246874,130.42205112081177,183.7433019751933,208.29287813580223,291.10399908389684
2021-02-26,142.7970240051682,129.39439500889307,185.68341814582027,207.7318276450748,294.1596439469536
2021-03-01,146.59731944831643,133.0822826304906,191.60939822979827,211.20621093871105,298.6315291422718
2021-03-02,146.02815099664636,132.61873167333468,187.41717981936327,209.9406818813748,299.1832734053989
2021-03-03,145.55905517371926,131.12456043673234,181.66135490474417,204.6014130456107,292.79609723361034
2021-03-04,142.73166692579116,129.0835793320562,174.63474518505495,201.3387794343252,287.1513559953221
2021-03-05,146.57769899110536,132.320394435399,177.92731051658515,205.47054809994168,295.0541568432214
2021-03-08,147.68232479610958,133.40570018660856,171.9048579628788,202.96033620077463,299.6203441259996
2021-03-09,147.2697381715517,133.47071047232183,178.92456702331998,205.5726086904132,302.14027770060414
2021-03-10,149.4116654782682,134.77874719592887,177.78086783281017,205.5870549640958,305.49805653770017
2021-03-11,150.1082113626841,134.9107142703634,183.17239150716296,208.8524515515282,303.86131216445057
2021-03-12,151.93632592381658,135.71338325822856,181.40235300206427,208.70514355008564,304.2859566526593
2021-03-15,153.30784344028783,136.0806165883239,185.07466273521308,211.7063265603686,310.1003718646068
2021-03-16,151.10912199278135,135.0569502736481,185.06197977777737,210.15045031290205,306.8712823076068
2021-03-17,152.30416818567224,135.34117415253544,185.63258010237965,209.9190449790349,309.9535845090758
2021-03-18,152.05830666825577,134.44115587691186,180.108831832658,208.32762690952845,301.0569047208102
2021-03-19,151.27179192207956,133.29414903613883,181.5628287614281,209.91340546380903,301.07272360459814
2021-03-22,151.11488556217503,132.89978569997868,184.55730180598016,212.04002063993423,301.9402675628662
2021-03-23,148.57755753800674,131.79359457526408,182.38157270915477,209.44612363785032,298.6345860643207
2021-03-24,149.5990675333384,132.1914032009286,180.4755540676971,208.36291581108455,298.4779078105711
2021-03-25,151.5519246539554,133.3001300247622,180.89233075326948,209.29231231931652,302.84248193704855
2021-03-26,154.43921983564223,135.82884899999056,187.7550194726061,213.6776002853636,309.6000896129968
2021-03-29,154.08143422410294,135.19047618919694,185.2701963737829,213.2718526598007,307.7302574661543
2021-03-30,154.78674476211137,134.5741772181551,184.90947749009771,211.7226764285375,308.85507984881133
2021-03-31,154.51483461019154,133.67800912722734,189.04184631803145,213.09075266217428,308.6547537749668
2021-04-01,155.404083432378,136.17623617951298,193.6579088951225,213.63579129415845,312.7476838669687
2021-04-05,157.2863698907801,137.5114672754852,196.49077359953924,215.79495585910857,316.0339122988143
2021-04-06,157.0058197846284,137.53471722401363,195.6797150996194,216.50454306224037,318.32528011753874
2021-04-07,156.0265013720538,137.6022588165713,194.716137459029,215.1728864094568,316.33081337191027
2021-04-08,156.51225943178744,138.34951404786446,197.491279288904,216.61052728077723,317.0483974960615
2021-04-09,157.88208103179932,139.43020083199085,198.41142509232705,219.6683970103188,322.3373300444405
2021-04-12,158.5423526763916,140.13515319286938,197.82804082044916,219.5934548756433,321.91677037724907
2021-04-13,157.77599102741962,139.7359935330673,198.68754193320203,221.400235584804,320.60213666592006
2021-04-14,157.88169128830367,139.99416167299512,197.1474506890596,221.1180085227603,320.9157713044365
2021-04-15,158.59331535648656,141.1696308431491,200.1229928144768,225.72674973805744,322.1584124655094
2021-04-16,159.17584068710738,141.59292594479842,200.0303309995737,227.341161985246,327.38540368709926
2021-04-19,158.14579824499182,141.09346811536332,196.7681386862228,226.7540529341925,326.49315677498873
2021-04-20,156.84096519367114,139.66233781357886,195.20978378182028,226.8515853730459,321.1133878455972
2021-04-21,158.65199130290264,141.04678342040157,198.21564258746247,230.0947187968663,319.9511896889165
2021-04-22,158.42005868860193,139.8206615447998,197.1353890717919,229.70179881746807,319.7584832749277
2021-04-23,160.1467790088138,142.20524086750729,200.5299191403745,232.2316978696793,322.48751539554235
2021-04-26,159.65582574380412,142.2583835762991,202.6074847178673,231.97315058632503,324.0849818283657
2021-04-27,160.648085903477,142.81065725944413,202.0471661126436,231.3746850906857,326.26478085427914
2021-04-28,159.72680854797363,143.0345637630409,200.06355264293612,230.3485336455088,327.4371171447466
2021-04-29,161.41387008976292,144.89642513973612,199.09317157517617,229.47593198503768,329.2042888785308
2021-04-30,160.07316625440444,143.97919511123442,195.1805701611647,228.20164839426675,328.0798134533864
2021-05-03,161.52793729627456,144.6028339627763,193.4383262662745,229.2842631869846,330.44930287127227
2021-05-04,162.44077847455,144.68206075211646,189.75806120972132,227.5857774492294,328.1232737235303
2021-05-05,162.61976077105547,144.74594457384566,189.739121109692,227.26701760670497,327.69418628260775
2021-05-06,163.62854467855917,145.8459722089096,189.66163420321337,227.61630385262623,325.62543255428096
2021-05-07,165.41939977697425,146.5583572656336,191.65007248209483,229.1970085416521,330.6680436044369
2021-05-10,165.3917331180057,145.73604859096903,186.63528386870428,227.3122440217033,328.4018788967492
2021-05-11,163.09945915840768,143.79577248533008,186.75585632893575,225.3578048887707,321.0623018156807
2021-05-12,158.77983369054022,141.27079684297803,180.8127475283039,221.97730084071085,309.6295532550452
